user_id,search_term,X,Y,info_need,need_probability,need_id,age,gender,education_level,job_type,income,previous_experience,intent_onetime_invest,intent_savingsplan,intent_active_trading,interested_in_shares,interested_in_funds,interested_in_etfs,interested_in_bonds,interested_in_levers,interested_in_certificates,interested_in_levers_or_certificates,plans_larger_invest,consider_ing,consider_comdirect,consider_spk,consider_etoro,consider_traderep
da005d2e70e10761da94d33a80e0d2bd,broker im vergleich,7.802405,8.268937,Brokers,0.999,1,29,Female,Vocational training,Student,501€ - 1000€,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
64b35aa47548b131569c90a49066e968,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,30,Female,High school diploma,Student,501€ - 1000€,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8eb184f3e881a2aa8828b2cb01b7a591,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,38,Male,Bachelor degree,Employee,6001€ - 9000€,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8eb184f3e881a2aa8828b2cb01b7a591,beste wertpapier anbieter,11.186089,5.723966,Where to Trade,0.615,14,38,Male,Bachelor degree,Employee,6001€ - 9000€,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
a2c6b5823f72a551eea2bb4ba92c6191,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,36,Female,Vocational training,Self-employed,501€ - 1000€,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15205ca0761bf777fea20bcabcda1e45,"höhe rendite, festgeld",12.8612,6.2099032,Risk and Return,0.936,2,60,Female,Master degree,Employee,2501€ - 3000€,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63b50bf75f9a75e58e47a4d9b517b760,wertpapieranbieter,10.857847,6.4274454,Where to Trade,1.0,14,41,Female,Vocational training,Employee,2001€ - 2500€,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1085d99e42d672e5512beab93dbccb0a,scallble,10.5528,8.9809065,Brands,0.8,5,32,Male,Master degree,Self-employed,2501€ - 3000€,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
4c5d6e19080d237185a495d68d7412b6,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,27,Male,Higher secondary school,Employee,3001€ - 4000€,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4c5d6e19080d237185a495d68d7412b6,wertpapiere kaufen anbieter,11.460324,6.8529997,Where to Trade,0.998,14,27,Male,Higher secondary school,Employee,3001€ - 4000€,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
52ba1a970a097166fff4897f53c55a23,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,26,Female,Bachelor degree,Student,501€ - 1000€,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
96612eadf37d1b8bb066b2bbe66b4dd8,in wertpapiere investieren,14.377468,7.9838314,Capital Investments,0.999,0,25,Female,High school diploma,Employee,1001€ - 1500€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96612eadf37d1b8bb066b2bbe66b4dd8,in wertpapiere investieren testsieger,13.697643,7.917681,Capital Investments,0.869,0,25,Female,High school diploma,Employee,1001€ - 1500€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
96612eadf37d1b8bb066b2bbe66b4dd8,in wertpapiere investieren sparkasse,12.824043,9.670104,Investments at Local Bank,0.999,9,25,Female,High school diploma,Employee,1001€ - 1500€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2d5e6776453135976c663527b2f4cb0d,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,37,Female,Vocational training,Employee,2001€ - 2500€,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
c40f23d7aa4124906b4ea5fd9e5127c2,geld in wertpapiere anlegen,12.775643,7.2943587,Investment Providers,0.852,13,36,Male,Vocational training,Employee,2501€ - 3000€,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
4490a0fd5997ad62b0b75775e80af6c0,günstige wertpapieranbieter,11.77263,5.809942,Risk and Return,0.702,2,27,Female,High school diploma,Student,1501€ - 2000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2b12028c616a7d5961e94b793dbd99cb,xtb,9.68123,9.346868,ETFs,1.0,12,23,Male,High school diploma,Employee,1501€ - 2000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ff198c62b178071216e86278b080b407,groãÿe etf-auswahl 0 € ordergebühr,11.085435,7.281488,Where to Trade,0.967,14,28,Male,Bachelor degree,Student,1001€ - 1500€,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
5ad0648ec15b5602987817370113a1c8,günstiger broker,7.4413643,8.378352,Brokers,1.0,1,39,Male,Bachelor degree,Employee,4001€ - 6000€,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
033042fbaa628a7cad596cb5568d3d1d,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,34,Female,Vocational training,Employee,1001€ - 1500€,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
bf2d7cf348b98ff6c0e69892e198f2c5,investieren wertpapiere,14.238879,8.113466,Capital Investments,0.999,0,35,Female,Vocational training,Employee,1501€ - 2000€,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
bbb2b7da2a4f7e520f41f5f8bcfebf79,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,36,Female,Lower secondary school,Living off savings,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bbb2b7da2a4f7e520f41f5f8bcfebf79,wertpapiere investieren anbieter,13.619576,7.7078404,Capital Investments,0.474,0,36,Female,Lower secondary school,Living off savings,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bbb2b7da2a4f7e520f41f5f8bcfebf79,wertpapiere anbieter,10.744802,6.200619,Where to Trade,0.998,14,36,Female,Lower secondary school,Living off savings,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
bbb2b7da2a4f7e520f41f5f8bcfebf79,wertpapiere,11.636647,8.622233,Securities,0.992,8,36,Female,Lower secondary school,Living off savings,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4c2014f2cd25ea99120a313085a540ac,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,19,Female,Higher secondary school,Attending school,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4c2014f2cd25ea99120a313085a540ac,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,19,Female,Higher secondary school,Attending school,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4c2014f2cd25ea99120a313085a540ac,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,19,Female,Higher secondary school,Attending school,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
f07f53d6f6560aea750a1b70e9943f5e,kostenlos wertpapiere kaufen,9.8739195,4.9154153,Free and Reputable Providers,0.981,10,22,Female,High school diploma,Student,501€ - 1000€,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
86e1b910673841860e8aedfd510e1995,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,56,Female,Bachelor degree,Employee,1001€ - 1500€,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0
76e3966f9fd997766be148ef6ad150f5,etoro,10.1203575,9.454403,ETFs,0.781,12,20,Female,Higher secondary school,Attending school,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9261c9cb483c181282ee586ebd237001,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261c9cb483c181282ee586ebd237001,neo broker,7.4357758,8.452581,Brokers,1.0,1,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261c9cb483c181282ee586ebd237001,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261c9cb483c181282ee586ebd237001,einstieg aktienhandel,10.9814415,6.979872,Where to Trade,0.997,14,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261c9cb483c181282ee586ebd237001,vergleich wertpapierdepot,8.237127,5.6746573,Brokerage Accounts,1.0,3,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9261c9cb483c181282ee586ebd237001,scalable capital,13.024039,6.50419,Risk and Return,0.833,2,37,Male,Bachelor degree,Civil servant,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
f28a9ee928ab01eb5e3abcf64b2b312a,sparkasse,10.787057,9.161092,Brands,0.956,5,64,Female,Master degree,Other,2001€ - 2500€,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1923c6fc54637fdf6cb7ce3b51961a54,geld investieren,14.5642185,8.314896,Capital Investments,1.0,0,37,Male,Vocational training,Employee,1501€ - 2000€,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1923c6fc54637fdf6cb7ce3b51961a54,geld investieren kostenloses depot,8.278336,4.6443443,Brokerage Accounts,0.999,3,37,Male,Vocational training,Employee,1501€ - 2000€,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7166e7c8e91db35cd0efe89dc53d0abe,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,19,Male,High school diploma,Student,501€ - 1000€,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
7166e7c8e91db35cd0efe89dc53d0abe,wertpapier anbieter österreich,6.4877996,6.471894,German Providers,1.0,6,19,Male,High school diploma,Student,501€ - 1000€,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
66e5d6c29c46c444ecaaa493c87271f0,aktien depot eröffnen,8.464103,5.275038,Brokerage Accounts,1.0,3,30,Male,Vocational training,Employee,1501€ - 2000€,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0
241cc4a0e59e05050bdf51651793f9dd,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,22,Male,High school diploma,Student,501€ - 1000€,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
241cc4a0e59e05050bdf51651793f9dd,wertpapiere kaufen consorsbank,11.020209,7.6032414,Where to Trade,0.782,14,22,Male,High school diploma,Student,501€ - 1000€,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
354654f1eae6c049551e79da323c2cd3,zuverlässiger zufriedener übersichtlicher werpapier anbieter,13.056419,4.8154697,Safe and Reliable Providers,1.0,11,24,Male,Bachelor degree,Student,1001€ - 1500€,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198da3d1969a460f885263e147e59aee,wertpapiere einfach investieren,14.082297,7.8205323,Capital Investments,0.973,0,24,Female,Higher secondary school,,501€ - 1000€,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
e659a6e6de0da41e6dbd2c3ffc539746,einfach investieren aktien,14.055318,7.808009,Capital Investments,0.964,0,23,Male,High school diploma,Student,501€ - 1000€,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
e659a6e6de0da41e6dbd2c3ffc539746,trade republic vs ing,8.875608,7.932347,Online Brokerage and Apps,0.998,4,23,Male,High school diploma,Student,501€ - 1000€,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
81de2572a7f57baf0388cc367e7abd6a,etfs online kaufen,9.23645,8.914428,ETFs,0.999,12,23,Male,Vocational training,Employee,2001€ - 2500€,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
89c62d1f94c11fe6ff2e186c01e3ee45,fidelity,10.895395,8.893682,Brands,0.585,5,34,Male,Master degree,Self-employed,2501€ - 3000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513859b0da5d06863c2d38d894163dc2,wertpapiere investieren bester anbieter,11.309589,5.85932,Where to Trade,0.666,14,23,Male,High school diploma,Student,501€ - 1000€,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
513859b0da5d06863c2d38d894163dc2,etoro,10.1203575,9.454403,ETFs,0.781,12,23,Male,High school diploma,Student,501€ - 1000€,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
513859b0da5d06863c2d38d894163dc2,scalable,13.153392,6.4202356,Risk and Return,0.937,2,23,Male,High school diploma,Student,501€ - 1000€,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
513859b0da5d06863c2d38d894163dc2,plus 500,12.056049,7.977099,Securities,0.828,8,23,Male,High school diploma,Student,501€ - 1000€,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5b78375cd31d3e35330c15c469f8f31b,kostengünstig,13.419982,6.692997,Risk and Return,0.724,2,19,Female,High school diploma,Student,501€ - 1000€,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5b78375cd31d3e35330c15c469f8f31b,kostengünstig aktienanbieter,11.558358,5.8461018,Risk and Return,0.54,2,19,Female,High school diploma,Student,501€ - 1000€,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
a79490d9cf92f4a6718dd4b7d393710b,"trading günstig, vielseitig,",11.511013,6.125594,Where to Trade,0.842,14,20,Male,High school diploma,Student,1001€ - 1500€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
a79490d9cf92f4a6718dd4b7d393710b,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,20,Male,High school diploma,Student,1001€ - 1500€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
c265c5994f30cf088f9d30e24939cb7b,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,18,Male,High school diploma,,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
aff726f05f41b26ef39cdd1a28a930b3,sicherer anbieter für wertpapiere,13.146442,4.906087,Safe and Reliable Providers,1.0,11,24,Male,Master degree,Student,1001€ - 1500€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6a1c6f32a2e33f76f8a8b8ed6318407b,optimale geldanlage 2021,16.046906,6.1824427,Money Investments in 2022,1.0,15,24,Female,Bachelor degree,Employee,2501€ - 3000€,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
67dcdbd883123c6c50ac5e83a16bdc47,wertpapier anbieter,10.714675,6.415852,Where to Trade,1.0,14,24,Male,Higher secondary school,Employee,1501€ - 2000€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6d3ec443b8d2d2cc7bd191bc9f8fcbc3,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,21,Female,High school diploma,Student,501€ - 1000€,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
6d3ec443b8d2d2cc7bd191bc9f8fcbc3,wertpapiere investieren sicher,14.398498,6.5234914,Investment Transparency,0.678,7,21,Female,High school diploma,Student,501€ - 1000€,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
65fec33533dde34ed17f0c51f30c272f,aktiendepot eröffnen,11.784421,7.5406322,Where to Trade,0.954,14,39,Male,Master degree,Employee,2501€ - 3000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
cb7e7e13eafafc7afd32b8841176e033,geld investieren,14.5642185,8.314896,Capital Investments,1.0,0,18,Male,High school diploma,Student,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
cb7e7e13eafafc7afd32b8841176e033,geld investieren aktien,14.43647,8.370141,Capital Investments,1.0,0,18,Male,High school diploma,Student,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
cb7e7e13eafafc7afd32b8841176e033,trade republic seriös,8.938878,7.96766,Online Brokerage and Apps,0.997,4,18,Male,High school diploma,Student,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
a6028d2e3b29823669cd5c4b9e0dea46,deutschland 40,5.587525,6.186261,German Providers,1.0,6,20,Female,High school diploma,Student,2501€ - 3000€,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
a6028d2e3b29823669cd5c4b9e0dea46,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,20,Female,High school diploma,Student,2501€ - 3000€,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
9f21598983a245358a1bfbec46a00239,flatex,9.790954,9.45493,ETFs,1.0,12,23,Male,High school diploma,Employee,1501€ - 2000€,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ddb524e660f9cef2e548d2a898899853,ing,10.533603,9.28857,Brands,0.963,5,22,Male,Bachelor degree,Employee,4001€ - 6000€,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
ba18c76bbe60b6e839fe25a24baf34ab,etf kaufen,9.349679,8.873071,ETFs,1.0,12,23,Male,Master degree,Civil servant,2001€ - 2500€,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8fbf9a08d2f2532b8cdad08d55eedb81,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,21,Male,Lower secondary school,Employee,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321f6c6a5d2a2d4bb6945b7864532567,geld in wertpapiere investieren,14.37531,8.051176,Capital Investments,1.0,0,24,Male,Vocational training,Employee,4001€ - 6000€,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0
0fe1f34269acb8230ddf51a667ae91e6,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,20,Female,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0fe1f34269acb8230ddf51a667ae91e6,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,20,Female,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0fe1f34269acb8230ddf51a667ae91e6,bafin,10.515861,9.608076,Brands,0.995,5,20,Female,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0fe1f34269acb8230ddf51a667ae91e6,wertpapiere,11.636647,8.622233,Securities,0.992,8,20,Female,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3e49a519bebe3c8d37a9d2a96cd1ed46,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,22,Male,Bachelor degree,Student,2501€ - 3000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
3e49a519bebe3c8d37a9d2a96cd1ed46,"wertpapiere kaufen niedrige kosten, guter service, gute beratung",12.057491,6.2150908,Where to Trade,0.499,14,22,Male,Bachelor degree,Student,2501€ - 3000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
3e49a519bebe3c8d37a9d2a96cd1ed46,"aktien kaufen niedrige kosten, guter service, gute beratung",11.965913,6.1524777,Risk and Return,0.508,2,22,Male,Bachelor degree,Student,2501€ - 3000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
3e49a519bebe3c8d37a9d2a96cd1ed46,aktienkauf guter service,11.777403,6.2341,Where to Trade,0.797,14,22,Male,Bachelor degree,Student,2501€ - 3000€,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
235be0e7ae29512b03712673345008b2,anbieter wertpapiere,10.698857,6.425558,Where to Trade,1.0,14,19,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
235be0e7ae29512b03712673345008b2,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,19,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
235be0e7ae29512b03712673345008b2,scalable capital,13.024039,6.50419,Risk and Return,0.833,2,19,Male,High school diploma,Employee,501€ - 1000€,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
381e859ebb385e5e4c3009a10ee136c1,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,24,Female,Higher secondary school,Attending school,1001€ - 1500€,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
d2661b90d7db497858ac1b049e12847f,wertpapiere gewinn,13.010296,6.9971023,Investment Providers,0.778,13,23,Female,Vocational training,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d2661b90d7db497858ac1b049e12847f,wertpapiere einfach,12.75379,7.02495,Investment Providers,0.723,13,23,Female,Vocational training,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d2661b90d7db497858ac1b049e12847f,wertpapiere kaufen einfach,12.188824,6.9359093,Where to Trade,0.888,14,23,Female,Vocational training,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d2661b90d7db497858ac1b049e12847f,wertpapiere kaufen gewinn,11.639071,7.0100136,Where to Trade,0.994,14,23,Female,Vocational training,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66ae1a0ca2f7ab1b08bc32870f101b8b,mit dem investieren anfangen,14.602911,8.164731,Capital Investments,1.0,0,21,Female,High school diploma,Student,501€ - 1000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
66ae1a0ca2f7ab1b08bc32870f101b8b,wo mit dem investieren anfangen,14.51129,8.191627,Capital Investments,1.0,0,21,Female,High school diploma,Student,501€ - 1000€,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
89b329fe3caab20fc11bdbb9dd6b9bfa,deutscher online broker,6.0884132,6.9373193,German Providers,1.0,6,19,Male,High school diploma,Student,501€ - 1000€,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
89b329fe3caab20fc11bdbb9dd6b9bfa,deutscher online broker geringe ordergebühren,6.12072,6.9469194,German Providers,1.0,6,19,Male,High school diploma,Student,501€ - 1000€,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
89b329fe3caab20fc11bdbb9dd6b9bfa,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,19,Male,High school diploma,Student,501€ - 1000€,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
ee6d33d2e360519630ce32099118b635,aktien kaufen,10.926276,7.170836,Where to Trade,0.986,14,24,Male,High school diploma,Student,3001€ - 4000€,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
96d98b58e66b16b28c7c1cee60fbb0f9,neobroker vergleich,7.930965,8.086546,Brokers,0.998,1,20,Male,High school diploma,Student,501€ - 1000€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
a18bf56514dc9e49f3f4a851280c81f0,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,20,Male,High school diploma,Student,2001€ - 2500€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
df46c44e8ba8be55ea5fd53968e64fb7,guter broker für aktien,7.6149707,8.473991,Brokers,1.0,1,23,Male,High school diploma,Civil servant,2501€ - 3000€,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
93a8731e363d3b470a309ccaaf0bcc6d,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,19,Male,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93a8731e363d3b470a309ccaaf0bcc6d,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,19,Male,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93a8731e363d3b470a309ccaaf0bcc6d,trade republic seriös,8.938878,7.96766,Online Brokerage and Apps,0.997,4,19,Male,High school diploma,Student,501€ - 1000€,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
418dbd90aaec5dfe57f30de616cd7e48,binance,10.607034,9.537664,Brands,0.996,5,28,Male,Higher secondary school,Employee,1501€ - 2000€,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7373af589e241730bf5d37ad9ebf441e,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,62,Female,Higher secondary school,Living off savings,501€ - 1000€,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5e9f0ee937a6e93f054bee31fcaaba5a,wertpapiere investieren kostenlos,9.804988,4.8880944,Free and Reputable Providers,0.989,10,18,Male,Higher secondary school,Attending school,501€ - 1000€,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
e5d9e3a665df464cc6db9a8be9cc6834,plus500,12.134889,7.9818697,Securities,0.821,8,19,Male,High school diploma,Student,2501€ - 3000€,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0a829c4d600ec77f087d1acf9c9619c5,trade republic,8.916293,7.967553,Online Brokerage and Apps,0.998,4,24,Male,Bachelor degree,Civil servant,2001€ - 2500€,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
f4befc4fa6e2838f0a657ff90a1a5271,"seriös, kompetent, sicher wertpapiere kaufen",12.303612,6.264674,Risk and Return,0.653,2,18,Female,High school diploma,Attending school,501€ - 1000€,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cf1b0678d01cf47d13b3048d1f0378ce,wertpapiere schnell und güngstig,12.428377,6.1879005,Risk and Return,0.817,2,23,Male,High school diploma,Student,501€ - 1000€,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
c816f959d764e6e732613bd7a93f9efe,sparkasse,10.787057,9.161092,Brands,0.956,5,23,Male,High school diploma,Student,1001€ - 1500€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
c816f959d764e6e732613bd7a93f9efe,wertpapiere kaufen,11.594218,7.065731,Where to Trade,0.992,14,23,Male,High school diploma,Student,1001€ - 1500€,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
f2e8a33a2d835d8c4b948734a250f167,wertpapiere investieren,14.355651,8.133083,Capital Investments,1.0,0,58,Female,Vocational training,Employee,2001€ - 2500€,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
877d7aef2d322b28c24801846ce562b2,kostenloser anbieter wertpapiere,9.977996,4.7752132,Free and Reputable Providers,0.997,10,23,Female,High school diploma,Student,501€ - 1000€,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
bccbc4b509c6ef3fce2261130fb15909,geld in wertpapiere beste anbieter,11.273391,5.8291254,Where to Trade,0.659,14,22,Male,High school diploma,Employee,1501€ - 2000€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
bccbc4b509c6ef3fce2261130fb15909,geld in wertpapiere sparkasse,12.564338,9.585076,Investments at Local Bank,1.0,9,22,Male,High school diploma,Employee,1501€ - 2000€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
bccbc4b509c6ef3fce2261130fb15909,geld in wertpapiere seriös,11.673501,5.127313,Free and Reputable Providers,0.966,10,22,Male,High school diploma,Employee,1501€ - 2000€,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
